sample_id,quote_id,quote_text
top2023:THE COVENANT OF WATER|Abraham Verghese,q07811,"The chaos and hurt in God’s world are unfathomable mysteries, yet the Bible shows her that there is order beneath. As her father would say, “Faith is to know the pattern is there, even though none is visible."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07812,"He’ll never know the bracing sensation of diving headfirst into the river, the roar of entry followed by enveloping silence. All water is connected, and her world is limitless. He stands at the limits"
top2023:THE COVENANT OF WATER|Abraham Verghese,q07813,"A woman with unconventional beauty raises the hope that the viewer might be the only one to see it, that in recognizing and appreciating it, he alone has created her beauty."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07814,"Apparently, Marx said that religion was the opium of the masses. It kept the oppressed from complaining or trying to change things."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07815,"This is the covenant of water: that they’re all linked inescapably by their acts of commission and omission, and no one stands alone. She stays there listening to the burbling mantra, the chant that never ceases, repeating its message that all is one. What she thought was her life is all maya, all illusion, but it is one shared illusion. And what else can she do but go on."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07816,"in my day, molay, a girl couldn’t dream like that. But you, my namesake, you can be a doctor, or lawyer, or journalist—anything you imagine. We lit that lamp to light your path."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07817,"Life comes from God and life is precious precisely because it is brief. God’s gift is time. However much or however little one has of it, it comes from him."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07818,One shouldn’t just hope to be treated well: one must insist on it.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07819,I am so behind that yesterday catches up with tomorrow.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07820,"Whatever is next for me, whatever the story of my life, the roots that must nourish it are here."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07821,A chasm separates that memory from this moment.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07822,"The mistake, Digby, of choosing to see more in your future mate than the evidence has already suggested."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07823,"And if beauty is in the ephemeral, what about the beautiful things you can’t have? Perhaps that kind of beauty does last forever."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07824,A daughter has an open door into a father’s heart.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07825,"A good story goes beyond what a forgiving God cares to do: it reconciles families and unburdens them of secrets whose bond is stronger than blood. But in their revealing, as in their keeping, secrets can tear a family apart."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07826,"His art, so he tells himself, is to give voice to the ordinary, in memorable ways."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07827,"By such subtle signs, like an orchestra tuning up, the daily event that is central to life on the Coromandel Coast announces itself: the evening breeze. The Madras evening breeze has a body to it, its atomic constituents knitted together to create a thing of substance that strokes and cools the skin in the manner of a long, icy drink or a plunge into a mountain spring. It pushes through on a broad front, up and down the coast; unhurried, reliable, with no slack until after midnight, by which time it will have lulled them into beautiful sleep. It doesn’t know caste or privilege as it soothes the expatriates in their pocket mansions, the shirtless clerk sitting with his wife on the rooftop of his one-room house, and the pavement dwellers in their roadside squats. Digby has seen the cheery Muthu become distracted, his conversation clipped and morose, as he waits for the relief that comes from the direction of Sumatra and Malaya, gathering itself over the Bay of Bengal, carrying scents of orchids and salt, an airborne opiate that unclenches, unknots, and finally lets one forget the brutal heat of the day. “Yes, yes, you are having your Taj Mahal, your Golden Temple, your Eiffel Tower,” an educated Madrasi will say, “but can anything match our Madras evening breeze?"
top2023:THE COVENANT OF WATER|Abraham Verghese,q07828,What did it matter? We are dying while we are living. We are old even when we're young. We are clinging to life even as we resign ourselves to leaving it.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07829,You can confide in quiet people. They make way for one’s thoughts.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07830,"Big Ammachi scans the darkened walls. Long ago this stopped being a kitchen, becoming instead sacred space, a faithful companion that cosseted her with its warm, scented embrace."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07831,The whisky burns. How strange to try to drown pain with fire.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07832,"If two people at the very same moment hold visions of each other, perhaps atoms coalesce into invisible forms, like radio waves, and connect them."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07833,"We have no practice, he thinks, of seeing our real selves. Even before a mirror we compose our faces to meet our own expectations."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07834,The universe is nothing but a speck of foam on a limitless ocean that is the Creator.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07835,God’s time isn’t the same as hers. God’s calendar isn’t the one hanging in her kitchen.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07836,"Every tree had its own personality. Their sense of time is different. We think they’re mute, but it’s just that it takes them days to complete a word. You know, Mariamma, in the jungle I understood my failing, my human limitation. It is to be consumed by one fixed idea. Then another. And another. Like walking the straight line. Wanting to be a priest. Then a Naxalite. But in nature, one fixed idea is unnatural. Or rather, the one idea, the only idea is life itself. Just being. Living."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07837,You can’t set out to achieve your goals without a little madness.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07838,And what is time but cumulative loss?
top2023:THE COVENANT OF WATER|Abraham Verghese,q07839,"To everything there is a season, and a time to every purpose under heaven."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07840,"In a life, it is the in-betweens that are fatal;"
top2023:THE COVENANT OF WATER|Abraham Verghese,q07841,it is a reminder that the sweetness of life comes with bitterness.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07842,"In a dizzying shift of perspective, Rune suddenly feels he has become the leper: it’s Rune who looks out through scarred, opaque corneas; Rune who sees cloudy, smeared images with no edges; Rune who discerns light and shadow but remembers what it was like to have moonlight fall on his face; those are Rune’s misshapen, ulcerated feet wrapped in bloodied gunnysack that is secured with coir rope . . . The moment passes. He has no explanation for what just happened, the sense of being momentarily embodied in another."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07843,"Forgive me,” she says now. “For what?” “For everything. Sometimes we can wound each other in ways we don’t intend."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07844,"One thing I know, I love to learn. I love literature. With these books I can sail the seven seas, chase a white whale . . ."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07845,"Every family has secrets, but not all secrets are meant to deceive."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07846,Literacy alters patterns of life that have gone undisturbed for generations.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07847,"When her fingers curled to her palm, her husband chased her out before she could say goodbye to her children. She cackles at this memory, a solitary tooth flashing in her mouth like a lone tree in a cemetery. Sankar joins in. Rune puzzles over their strange laughter. The mind must get scarred from being rejected in this manner. These two have died to their loved ones and to society, and that wound is greater than the collapsing nose, the hideous face, or the loss of fingers. Leprosy deadens the nerves and is therefore painless; the real wound of leprosy, and the only pain they feel, is that of exile."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07848,"we are merely renting these bodies of ours. You came into this world on an in breath. You will exit on an out breath. Hence, we say that someone has . . . ? ‘Expired’!"
top2023:THE COVENANT OF WATER|Abraham Verghese,q07849,"worry and anxiety are sand in the machinery of life, and faith is the oil"
top2023:THE COVENANT OF WATER|Abraham Verghese,q07850,What is worry but fear of what the future holds? Baby Mol lives completely in the present and is spared all worry.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07851,How is a dream that involves two people to be sustained by one?
top2023:THE COVENANT OF WATER|Abraham Verghese,q07852,"so Big Ammachi offered herself; she offered her arms, her hands, her kisses . . . and her willingness to be wounded. Isn’t that what mothers did for their children? What else was a parent to do?"
top2023:THE COVENANT OF WATER|Abraham Verghese,q07853,His mother’s soul has been dead for years and her body has now followed.
top2023:THE COVENANT OF WATER|Abraham Verghese,q07854,"The chemachen who comes calling for a subscription one morning is no more than a boy, the growth on his upper lip so sparse that each hair could be named after an apostle."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07855,"Remember, God didn’t speak just to Isaiah, but to everyone, when he said, ‘Whom shall I send? Who will go for us?’ Isaiah said, ‘Here I am. Send me!"
top2023:THE COVENANT OF WATER|Abraham Verghese,q07856,"Philipose, face upturned to the heavens, screams, beseeches his God, any god. God is silent. Rain is the best that heaven can do."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07857,"instructions for living in God’s realm, where joy never spares one from sorrow."
top2023:THE COVENANT OF WATER|Abraham Verghese,q07858,Hands are a manifestation of the divine
